,WMT,XOM,MCD,UTX,DWDP,MMM,WBA,NKE,CAT,PFE,INTC,MSFT,AXP,GS,PG,V,DIS,KO,AAPL,CSCO,TRV,IBM,JNJ,MRK,BA,UNH,HD,VZ,CVX,JPM
20161202,0.002971558,-0.002292526,-0.00194142,0.006885002,-0.012297273,-0.001158547,0.010567561,-0.003751234,-0.011429759,0.005403687,0.011848341,0.000844595,-0.009237557,-0.014428805,0.006596628,0.003844624,-0.00444714,0.004729898,0.003744634,-0.006791171,0.002079543,0.001251408,0.005207398,0.006089533,-0.000918695,-0.001304834,0.003089519,-0.001203128,-0.002559802,-0.002323022
20161205,-0.013261851,0.005055147,0.008880244,-0.007392349,0.011548178,-0.004697558,-0.001292445,0.027546572,-0.00725247,-0.001264622,0.006733021,0.016371308,0.002365711,0.023236032,0.007160194,0.020998415,0.014822335,0.006442022,-0.007188353,0.00957265,0.001902291,-0.001124859,-0.000178635,-0.01439555,-0.000591133,-0.019287003,-0.001463001,-0.001204577,0.002212389,0.020343137
20161206,0.006005147,0.000914495,-0.000335317,9.31E-05,0.002854085,0.001048829,-0.003411765,-0.024686596,0.008152462,-0.000949668,0.009595813,-0.00448356,0.003887269,0.012382411,-0.000963972,-0.002586987,0.007002801,-0.001230921,0.007698653,-0.006772773,0.008285147,0.003190691,0.001072003,0.000497925,0.000525762,-0.001966631,-0.007248612,0.012261307,-0.004326711,0.005164545
20161207,0.003411029,0.005824577,0.005618449,0.02094387,0.01209534,0.024738068,0.003305395,0.030255092,0.02215921,-0.011723701,0.022465438,0.023686405,0.027382105,0.01806552,0.015317814,0.02853067,0.013212796,0.017747104,0.009822647,0.021138766,0.009928957,0.027689429,-0.008566839,-0.003649635,0.012480294,0.013221459,0.028895448,0.02025417,0.0148989,0.004540566
20161208,-0.00368272,0.002838651,0.004419613,-0.011396791,0.009314587,-0.000965635,-0.008353924,-0.010556622,-0.010890784,-0.00801539,0.005633803,-0.005866058,0.008345672,0.025004245,-0.008077928,-0.000378263,0.013628787,-0.007507871,0.009817167,0,0.003305365,0.003458948,-0.000990099,0.000999001,0.008109511,-0.000501882,0.000528461,-0.004865707,0.006378889,0.012489592
20161209,-0.003696332,0.007699275,0.006724782,0.012542654,0.004875501,0.014839663,0.025035596,0.003297769,-0.007686714,0.024563672,0.001680672,0.015735125,-0.001868909,0.001656658,0.010419162,-0.001765893,0.014316115,0.02489019,0.016321798,0.003672788,0.006842372,0.007014998,0.011442472,0.018463074,0.007078963,0.005021341,0.006489097,0.007040876,0.005557003,0.004346805
20161212,0.022688356,0.022247191,0.003958436,0.005464979,0.009703691,0.006442938,0.002893853,-0.003480278,-0.004710562,0.022082019,0.005872483,0.003227368,-0.015915474,-0.019350837,0.009007941,-0.008086935,-0.00762922,-0.002380952,-0.005704256,0.003659348,0.014430741,-0.00612539,0.027614466,0.008002613,0.004281424,-0.003934549,0.008921208,0.005243737,0.011570676,-0.008889929
20161213,0.001813869,0.017586283,0.007721373,-0.000724703,-0.002059379,-0.004509018,0.012580794,0.014745828,0.009886411,0.013271605,0.023074785,0.013028792,0.003533569,0.005818611,0.000587337,0.008917197,-0.002018067,-0.003341289,0.016681377,0.013921114,0.00430072,0.016858006,0.004594313,0.001134154,-0.003181471,0.006583485,0.014563828,0.011591963,0.002304738,0.000354066
20161214,-0.006406685,-0.021602938,0.001304206,-0.009427976,-0.008426483,-0.012469944,-0.022683233,-0.009751434,-0.023745053,-0.000304599,-0.006793478,-0.004763417,0.003114843,0.005784951,-0.009509274,-0.000883838,0.001925855,-0.013170498,0,-0.004249755,-0.008729309,0.001307267,-0.007765985,0.000161838,-0.013979318,-0.004235704,-0.004101362,-0.01394194,-0.012433998,-0.000353941
20161215,-0.003644519,0.003422389,-0.003907522,-0.010432873,0.011966701,-0.003284258,-0.000233263,-0.009654373,0.008427566,-0.002132846,0.006566347,-0.001595405,0.011745646,0.012795399,0.003674292,0.00467585,0.00326766,0.008250425,0.005469225,0.00558109,0.000249232,-0.002907839,0.007826768,0.009223301,-0.004531624,0.00475416,-0.001029563,0.003486345,0.009399793,0.014988788
20161216,-0.001406866,0.00319067,0.007191893,0.00360677,0.001028278,0.008124077,0.00419972,-0.007213882,-0.020628372,0.002748092,-0.013047024,-0.004474273,0.000800641,-0.016872428,0,-0.014465409,-0.004598142,0.004572804,0.001295113,-0.001305909,0.009966777,-0.007677657,-8.63E-05,0.001122334,0.00474735,0.020669904,-0.005373969,0.008878595,0.008799658,-0.012325581
20161219,0.008453085,-0.008335161,-0.002028562,0.02119425,0.006334532,0.004001127,-0.000232342,-0.001374705,0.001404191,-0.000304507,0.015973561,0.021187801,-0.006,0.000711595,0.000354275,-0.00319081,0.013376961,-0.001677048,0.005777356,0.005230467,0.001233553,-0.000299886,0.001208146,-0.020819987,0.010873786,-0.014639502,0.002442454,0.012244117,-0.003641599,0.005768778
20161220,0.003352892,0.000110595,0.002764452,-0.001534019,0.000340252,0.002750337,0.002556356,0.018485742,0.017581706,0.000609199,0.008674438,-0.001257466,0.006841046,0.016815159,-0.001652697,0.003329065,0.001519468,-0.000239981,0.00265775,-0.006178862,0.005667351,0.005519558,-0.003102913,-0.010467779,0.001344602,0.000309521,0.012330183,0.003969004,0.002549936,0.012876039
20161221,-0.008075745,-0.001658742,-0.001216249,-0.001446001,0.004761905,-0.001231458,-0.004983774,0.009847461,-0.005511978,-0.01369863,-0.006181134,0,0.003463896,-0.00678761,-0.003429112,-0.002807555,0.000948227,-0.002160346,0.000940573,-0.004581152,0.001061745,-0.001610979,-0.003026111,-0.01768595,0.006969755,-0.00160901,-0.002042156,-0.002823795,-0.000339127,0.002542471
20161222,-0.023161145,0.006535224,0.004383829,-0.000271518,-0.005585647,0.004315418,-0.018404193,-0.003059273,0.003197612,-0.001851852,-0.001352082,0.000157381,-0.009824748,-0.005467197,0.00225439,-0.00307141,-0.00132626,-0.000481116,-0.006577823,0.001314924,-0.003671371,-0.001613578,0.001127396,0.002523978,-0.000127,0.001549619,-0.010231674,0.012837455,0.007293699,0.001613833
20161223,-0.000718494,-0.001760757,-0.004688005,0.00172008,-0.005446809,-0.002511161,0.000118666,-0.004411201,0.002124947,0.004329004,0.00108313,-0.004878049,0.005229284,0.003539897,0.005800876,0.003209243,-0.002561184,0.001203369,0.001977814,0.002298096,0,-0.002095056,0.004504505,-0.000335683,0.002222787,0.008973883,-0.002805878,0.00055918,-0.002946872,0.001841409
20161227,0.002300834,0.000440966,-0.000568459,0.002982377,-0.000171145,0.000951049,0.002491694,-0.011943749,0.002438507,0.001539409,0.002704896,0.000632511,0.000133387,0.002448438,-0.004237288,0.002559181,0.000190204,0.000240385,0.006350841,0.0049132,-0.001146413,0.002579329,-0.000431183,0.003861652,-0.002091122,-0.002392198,0.00155498,-0.000745156,-0.001688904,0.000919012
20161228,-0.005595409,-0.004958678,-0.003168928,-0.0071184,-0.008901061,-0.004694836,-0.010652148,-0.005264184,-0.01480698,-0.005533354,-0.011869436,-0.004582807,-0.008135503,-0.00376718,-0.006264775,-0.000638162,-0.008272321,-0.005287191,-0.004264029,-0.008474576,0.000819807,-0.005683858,-0.00698818,-0.008697107,-0.008763018,-0.007378259,-0.001404702,-0.003728561,-0.00262223,-0.007230575
20161229,-0.000721397,0.00055371,0.000896642,0.003267084,-0.008290155,0.0018531,-0.001315947,0.000784006,0.001502952,0.004327666,0.000819001,-0.001428798,-0.006050827,-0.010263869,0.003330558,0.000383142,0.002492809,0.005073689,-0.000256937,0.001314924,0.001720183,0.002467056,0.003388358,-0.003880547,-0.002626521,-0.002477701,0.000222107,0.005613772,-0.000763294,-0.007052023
20161230,-0.002021369,-0.000996126,-0.008714065,-0.008412483,-0.003483107,0.000896811,-0.00862482,-0.004504505,-0.005895594,-0.000307787,-0.010638298,-0.012082671,0.002164502,0.005332102,-0.003200948,-0.003957615,-0.003251721,-0.003365385,-0.007795768,-0.007879186,0.001063047,-0.003661465,-0.002424452,-0.002879404,-6.42E-05,-0.006209637,-0.007549963,-0.006698921,-0.001018503,0.00465712
20170103,-0.006655093,0.006979836,-0.017252711,0.011038132,0.006641035,-0.002912023,0.002416626,0.022624434,0.013478542,0.016009852,0.009098428,0.007080785,0.017143629,0.008853623,0.001427212,0.018969495,0.017846862,0.008200675,0.002849249,0.010589014,-0.012416272,0.007229351,0.005468275,0.021742823,0.008286228,0.008810297,0.001715394,0.02248033,0.001274427,0.010893499
20170104,0.005825808,-0.01100231,-0.001170373,0.000631598,0.007986111,0.001516428,0.00024108,0.020969604,-0.00446856,0.008787879,-0.005191257,-0.004474273,0.012076974,0.006457756,0.003562945,0.008176101,0.012820513,-0.003588517,-0.001119242,-0.014407335,-0.005376344,0.012381123,-0.001640193,-0.000332502,0.010511563,0.002849179,0.0088601,-0.001099304,-0.000254561,-0.003668463
20170105,0.002172024,-0.014907109,0.001841312,0.00405771,-0.004478126,-0.003420817,0.000602555,-0.00018843,-0.006091696,0.009612496,-0.001647899,0,-0.012326252,-0.007444577,0.006627219,0.01172801,-0.000558451,0.00240096,0.00508533,0.002325581,-0.015966736,-0.003308519,0.010462603,-0.000332613,0.000567394,0.001667593,-0.011808118,0.002201027,-0.004328637,-0.009204925
20170106,-0.01372634,-0.000564653,0.008855472,0.01077683,-0.006228374,0.002926116,0.000843069,0.0160196,0.000430108,-0.003867896,0.003576341,0.008667737,0.001991503,0.014835074,-0.000352692,0.013811814,0.014900354,-0.000239521,0.011148272,0.001988731,-0.000507057,0.004919976,-0.004792059,0.002661787,0.002457312,0.001418177,-0.002763256,-0.025256223,-0.004006479,0.000116131
20170109,0.006592441,-0.016497175,-0.002732693,-0.009329187,0.006093315,-0.005386299,-0.006618532,-0.0098312,-0.007201204,-0.000298686,0.003563596,-0.003182686,0.005167616,-0.008207432,-0.00740915,-0.005595426,-0.005689117,-0.01006229,0.009159528,-0.001653986,-0.008032468,-0.011089483,-0.000171969,0.013771362,-0.004902577,-0.002832338,0.005841384,-0.010889974,-0.008558713,0.000696702
20170110,-0.006985883,-0.012752757,-0.001494644,-0.002152466,-0.002076484,-0.003892368,0.001453664,-0.005058074,0.015805998,-0.000896325,-0.001912046,-0.000319285,0.01041392,-0.001317469,-0.010781991,-0.005382263,0.00018457,-0.006776379,0.001008488,0.006626905,-0.001193317,-0.01270504,-0.001031992,-0.019312602,0.004737241,-0.002284656,0.013327377,0.001518603,-0.007596685,0.002900905
20170111,0.004396893,0.010240894,0.005239085,-0.002336869,0.010230623,0.007418734,0.021289464,-0.007908115,0.008739209,-0.018241627,0.01122058,0.009102523,0.003392042,0.013150843,0.003114145,0.006026319,0.009780402,0.000243665,0.005373184,-0.00757077,0.004010923,0.013472692,-0.012310606,0.028538051,0.002074558,0.001918554,-0.002939015,-0.005686126,0.008437717,0.007520537
20170112,-0.008171604,-0.005414123,0.010092654,-0.001621622,0.000514933,-0.002529653,-0.006040507,-0.005503891,-0.006973059,-0.007005787,-0.006495264,-0.009178668,-0.000390066,-0.0078125,0.001074627,-0.005256724,-0.017452485,-0.002436054,-0.004175365,-0.003648425,-0.007649809,0.00119225,-0.000958773,0.009411001,-0.006963614,0.002903206,-0.004642594,0.004193671,0.001983956,-0.009646302
20170113,-0.012358393,0.000115821,-0.004914005,-0.005414185,-0.008406245,-0.000281785,-0.001191611,0.009923664,0.005213321,-0.002453988,0.002179243,0.00143747,-0.003381894,0.001886483,0.002027672,-0.002457908,0.004928857,-0.001709402,-0.001761006,0.000998668,0.002569593,-0.003632033,-0.00017449,0.002089696,0.00341146,-0.003449125,-0.000222107,-0.00246773,0.001893939,0.005333952
20170117,0.019216446,0.011696584,0.010288066,-0.002268191,-0.008131488,-0.000732849,0.004772131,0.013794407,-0.009631668,-0.014145141,0.000271813,-0.002711324,-0.000261028,-0.035038887,0.014284014,0.001108784,-0.000832871,0.008317025,0.008064516,-0.002660459,0.003502777,0.003286722,0.002356021,-0.013795316,-0.007303406,-0.007045735,0.00659064,0.003615604,-0.000859254,-0.03633218
20170118,-0.004530839,-0.012362637,-0.000325866,0.004092025,0.006628292,0.00693896,-0.001187366,-0.007082945,-0.002564925,-0.000935745,-0.001086957,-0.00047977,0.011618799,-0.006150844,-0.003285999,0.004061039,0.001759748,0.001698205,-8.33E-05,0.001333778,0.009194619,-0.006492346,-0.001479934,-0.00504229,0.004122534,-0.018175028,0.001692047,-0.009290861,-0.002923977,0.004667864
20170119,-0.007194245,-0.017964766,-0.004319126,0.002807462,-0.010743372,0.001064485,-0.007489301,-0.006382579,0.000535733,-0.010302841,-0.005168662,-0.0032,-0.010323913,-0.012292458,-0.002708113,0.001715897,-0.008136095,-0.003632841,-0.001750146,-0.001665002,-0.004639784,6.00E-05,-0.004359198,-0.013732222,0.004295099,0.006085964,-0.005655112,0.002105263,-0.003105054,-0.007624494
20170120,-0.006506951,0.013690546,0.000654772,0.000541859,0.005079699,-0.001063353,-0.021200144,0.005101077,0.012850717,0.002208202,0.010117583,0.0070626,-0.00638936,0.003413854,0.032467532,0.001345895,0.003542133,0.004375304,0.001836701,0.004002668,0.000254259,0.022420718,-0.000437828,0.036466103,0.003333333,-0.000252048,0.001551075,0.006875477,0.00017304,0.004441777
20170123,-0.007889253,-0.010711375,-0.007197775,-0.004061738,-0.004182642,0.000112051,-0.002080274,0.00075188,-0.001268767,-0.009757633,-0.004602057,0.003506535,-0.003018373,0.002024117,-0.005603202,0.003787879,-0.00501579,0.002662149,0.000666667,0.005647841,0.000169463,0.002814424,-0.002102497,-0.011514473,-0.010593619,0.002584142,0.018215339,-0.005880121,-0.001816609,0.000478069
20170124,0.011252813,0.001412263,-0.002718735,0.011509879,0.043752188,-0.014228895,-0.003923973,0.003944403,0.018843955,-0.009853783,0.023116671,0.008894536,0.019218112,0.004340912,0.010349586,0.013146683,0.007281553,0.011344436,-0.000916056,0.010901883,-0.010166045,0.028474537,-0.01887455,-0.009707167,0.017169285,0.008549695,-7.24E-05,-0.043693952,0.008492937,0.012065464
20170125,-0.007566766,0.002938066,0.006113176,-0.005823851,0.009557344,0.004318918,0.009848578,0.00767072,0.019846218,0.004494382,0.004784689,0.002518892,-0.006974041,0.015277302,-0.007967221,0.008049982,0.001297498,0.005250597,0.015920647,0.003267974,0.007103732,0.013587265,0.009305655,-0.002123836,0.042416693,0.005048931,-0.004201072,-0.00698324,0.007476154,0.015462701
20170126,-0.002391987,0.003046637,0.000738977,-0.005407354,0.02009633,0.000509251,-0.009264903,-0.003898997,-0.009475293,-0.000319591,-0.006349206,0.009265075,0.000520224,0.009820864,-0.006424966,-0.007866508,0.000185117,-0.007359924,0.000492287,0.001302932,0.003909238,0.002075271,-0.008510638,0.001964637,0.010516252,0.009364922,0.00712831,-0.013060076,-0.005885363,0.008369174
20170127,-0.016034767,-0.001051402,0.008040696,-0.005980428,-0.001790948,0.003732609,0.002830073,-0.008574091,0.01820613,0.004475703,0.011182109,0.023494632,-0.001039906,-0.010977544,0.001385681,0.006367131,0.011475106,-0.00861038,8.20E-05,0.007807417,-0.000253958,-0.007612224,0.013769671,0.008986928,-0.008396405,0.001474654,-0.000938899,0.009771987,-0.023680824,0.002074928
20170130,0.011574779,-0.00760145,0.001302295,-0.004831358,-0.018920241,-0.011606942,-0.000245399,-0.002068058,-0.022224467,-0.003500955,-0.014744602,-0.009881423,0.005595316,-0.012871914,0.000345941,-0.000835621,0.015004575,-0.001688782,-0.002624026,-0.004841833,-0.004995766,-0.008460237,-0.002204974,-0.005182186,-0.012701252,-0.005521811,0.001012073,-0.004637097,-0.017312593,-0.010353158
20170131,0.004817826,-0.011430592,-0.003657942,0.004580013,-0.008645054,-0.003420363,0.005645557,-0.003391108,-0.01167476,0.013414245,-0.016034206,-0.007369876,-0.011645963,-0.019581018,0.009798271,-0.011827957,-0.002614026,0.00459159,-0.002302064,-0.003567953,0.002297677,-0.007281001,0.001060727,0.009116067,-0.012985444,6.17E-05,-0.006427385,-0.007291878,-0.004203184,-0.016273393
20170201,-0.007641594,-0.011324353,-0.00122379,-0.013586213,0.011235955,0.002002059,-0.010983647,0.002268431,-0.00574953,-0.001890955,-0.008147746,-0.016550657,0.004975124,0.00588697,-0.003082192,-0.003264418,0.005874379,-0.007457301,0.060980635,-0.007161458,-0.010528103,-0.001317901,-0.0001766,0.00177448,0.003365561,0.003763109,-0.00101759,-0.012650479,-0.003143242,0.003781165
20170202,0.007096482,0.006149023,0.00653488,0.001663894,-0.007296849,-0.005651653,-0.005552813,-0.004149378,-0.01408895,0.001894537,0.004381161,-0.006448569,-0.003256905,-0.001127151,0.004923852,-0.001698205,-0.006199461,0.003393117,-0.001708738,0.022295082,0.009353012,0.001663894,0.003002738,0.033494364,-0.010428737,-0.011984512,-0.003565192,-0.002273197,0.010900901,-0.004237787
20170203,-0.002998501,0.00107849,0.008277877,0.011904762,0.005846976,0.004937421,-0.001489018,-0.008333333,-0.005225552,0.01134573,-0.00436205,0.008073453,0.019997386,0.045744542,-0.003988149,0.045929526,-0.00280264,0.003381643,0.004279157,0.004490058,0.001275185,0.007102761,0.00061636,0.00171393,0.000862813,0.006904703,0.007520993,0.006213753,0.012120132,0.030618276
20170206,-0.001503759,-0.002753172,0.001690277,0.009393525,-0.003155622,0.000342779,0.004100907,0.008403361,-0.004395369,0.00436273,-0.006845564,-0.000628141,-0.002819067,-0.004025731,-0.000114403,-0.002904275,-0.006618314,0.000481464,0.009374032,-0.00063857,-0.000933945,0.000227505,-0.002111932,0.010110437,0.009729064,-0.008401804,-0.010798666,-0.011321531,-0.005195034,-0.004702914
20170207,0.007379518,-0.006481815,0.00112495,0.005149982,-0.003832056,0.003769275,0.00779703,0.000189394,0.004737806,-0.004654049,0.00220568,-0.003299811,-0.001285017,-0.001500125,0.006979405,-0.000582547,-0.005202154,0.008180943,0.009517231,0.004792332,0.000764851,0.014784488,0.000705467,-0.011395134,0.015367728,0.000124603,0.001172247,0.000208203,-0.014073287,-0.000576236
20170208,0.013753924,-0.015585357,0.000642106,-0.007640449,-0.001003512,0.007453345,0.001228049,0.020261314,-0.004286786,0.001870324,0.000825309,-0.001418887,0.001029336,-0.007887489,0.00363595,-0.008043833,0,0.002863962,0.003877442,-0.00572337,0.000424592,-0.012832007,-0.00070497,0.001869159,-0.016156156,-0.00137046,0.009001098,0.006869276,0.001705719,-0.008763838
20170209,0.018728801,0.004418262,-0.001524023,-0.002807971,0.008873263,0.006268707,0.01042561,0.02654046,0.011301259,0.00746733,-0.02528862,0.011367225,0.004884319,0.016068649,0.003849202,0.005758609,0.004495413,-0.018324607,0.002877916,0.007355293,0.008233596,0.005903389,0.005996473,0.001088308,0.002869178,0.000810929,0.006019727,0.009096547,0.006094282,0.014425314
20170210,-0.015344528,0.008308895,0.010764781,0.008720138,0.015433123,0.004602088,0.011289148,0.016452721,0.025010643,-0.000926498,-0.003384095,-0.000936622,0.003837299,0.004843718,-0.00789444,0.003739191,-0.002100648,-0.016242424,-0.002265519,0.00031746,0.007997979,0.008295243,0.010168303,-0.003727287,0.011869978,0.001932186,0.008218586,0.003482893,0.007037235,-0.002293578
20170213,-0.00367539,0.005816772,-0.002225401,0.008734804,0.00604674,0.011284916,0.001440403,-0.002312344,0.022739072,0.008037094,0.013016412,0.01125,0.005479103,0.014625906,0.003864954,0.00628638,0.003569467,0.000985707,0.008855586,0.01459854,-0.000167043,0.003805686,0.005553627,0.009664848,0.01082837,0.007713841,0.00014301,-0.008779094,0.007607253,0.013218391
20170214,0.013132655,-0.002168675,0.002150709,-0.00401714,0.00259909,0.003204066,0.004314995,0.006418256,-0.004162437,0.004293162,0.003631285,-0.002317676,0.006336333,0.012953263,-0.005095686,0.004743174,0.00620155,-0.002215657,0.012979218,0.01063497,0.004427366,0.004293042,0.004142216,0.013740929,0.00279712,0.007037471,0.010652749,-0.00576725,-0.012202616,0.015995462
20170215,0.000436936,0.004105289,0.005325491,0.003047414,-0.010045366,0.000550661,0.005489915,0.00336581,0.009481089,0.023206107,0.003339827,-0.000619483,0.002392646,0.004329351,0.037104484,0.007944732,-0.001359558,-0.002220577,0.003629092,0.015784587,0.006154358,0.008604896,0.007218976,-0.007614986,0.004747774,0.007110893,0.005871534,-0.003936192,0.000444365,0.01150067
20170216,0.002620469,-0.01034151,0.001739405,0.00142972,0.00507365,0.009411117,0.016617211,-0.006179379,-0.007675217,0.003282602,0.00998613,-0.000154967,-0.001130653,-0.004390516,-0.003621598,-0.001485035,0.00481031,0.018793274,-0.001217622,0.023765996,0.006695322,-0.001376046,0.007508532,0.001534684,0.008919079,-0.003895551,-0.004571348,0.007903494,-0.016789553,-0.000662325
20170217,0.007260055,-0.006561361,0.008681926,0.00071384,-0.002442599,-0.002508042,0.002451839,0.008171967,0.006004478,0,0.001922549,0.001549907,0.002515407,0.003768441,0.003304329,0.000572017,-0.005871195,0.000728155,0.002770697,0.004166667,0.001313737,-0.004188943,0.006605691,0.001992032,0.011123471,-0.036846929,0.010315105,0.01506397,-0.00316227,-0.003313819
20170221,0.029984143,0.00159002,0.001877934,0.00312082,-0.000652955,0.002295709,0.006405777,0.010748899,-0.007587253,0,0.001096491,-0.002011761,0.003261824,0.005511622,0.006367329,0.005259547,-0.000454298,0.005578462,0.007220749,0.01155898,-0.003280033,-0.002269331,0.006730607,0.001376357,0.01650165,0.018715899,0.014125874,0.00487904,0.012598568,0.008644575
20170222,0.003638908,-0.011723043,-0.001483911,0.001422222,0.040019601,0.014560724,-0.001388728,0.015341702,0.001019368,-0.000892326,-0.012322015,-0.002015816,-0.001375516,-0.000119161,-0.002509,-0.001364877,0.000999909,0.003376749,0.002999268,-0.001171989,0.002879473,0.004937313,-0.001169982,-0.002901649,-0.001139212,0,0.001585988,0.004855351,-0.011994271,0.00054939
20170223,-0.005578023,0.010502904,0.0032851,-0.005059471,-0.004711795,0.006181466,0.00811218,-0.01459478,-0.026985743,0.01399226,0.003049626,0.004039776,0.002379164,-0.002145156,-0.003390201,0.004328018,-0.003541591,0.001442308,-0.00423018,-0.001466706,0.003773585,0.002760144,0.018239625,0.008577117,0.008553832,0.012642461,-0.003717728,0.012885041,0.005798152,0.000768724
20170224,0.015145141,-0.00855955,0.002962501,0.003300919,0.002840461,0.001175276,0.007127256,0.00818958,-0.000732601,0.005871991,0.009673853,0,-0.003622736,-0.015287233,-0.000877867,0.00283511,0.005376834,0.002880461,0.000952172,0.008225617,-0.000735534,-0.001651528,0.008463435,0.004707669,0.00327943,0.002829028,0.008568862,0.005764262,-0.008106647,-0.008778668
20170227,-0.008979141,0.005673409,-0.012903226,0.003112218,-0.01007081,-0.002667947,-0.004451547,-0.002938127,0.020527859,0.000583771,-0.000547495,-0.006035283,0.005140421,0.008004851,-0.001757276,-0.004862603,-0.000815809,-0.002632839,0.001975706,-0.001748252,-0.001881083,-0.010752688,-0.002688829,-0.004685611,0.011215059,0.014227892,-0.00445358,-0.013043478,0.014802034,0.001107052
20170228,-0.011290772,-0.002698062,0.00519726,-0.00230476,-0.010332221,-0.002996094,-0.009630819,-0.009187034,-0.008004926,-0.004667445,-0.008490824,-0.003892262,-0.001372084,-0.005093651,0.001980416,-0.000681818,-0.001270072,0.006959443,0.00043818,-0.002335085,0.001638807,0.002341137,-0.001552288,0.000303721,0.004458563,0,-0.002684102,-0.006207449,0.006711409,0.002101073
20170301,-0.006767235,0.020905066,0.010967489,0.010039982,0.019274012,0.018835525,0.004514934,0.013820854,0.019863439,0.008792497,-0.007458564,0.015004689,0.023232576,0.018745465,0.006478533,0.011939959,0.008629303,0.004766444,0.020439448,0.007606788,0.022496728,0.011845179,0.01350135,0.005161682,0.020418354,0.015479502,0.012214478,0.003626839,0.012266667,0.032884573
20170302,0.004400284,0.003372681,-0.006354126,-0.008708656,-0.001733375,0.000158011,-0.000345742,-0.002588438,-0.042807872,0.002614759,-0.000556638,-0.014320912,-0.022216797,-0.006529223,-0.008182413,-0.00516912,-0.004052594,0.007352941,-0.005937478,-0.0014518,-0.003760301,-0.007804342,-0.001856935,-0.00196345,-0.005002447,-0.00375134,0.008658304,0.003412969,-0.00456621,-0.015598291
20170303,-0.010316563,-0.010084034,-0.002573501,-0.003105866,-0.001420679,-0.0030544,-0.009799401,-0.019031142,0.00805426,0.000289771,-0.000278474,0.003749414,-0.002746567,0.007289094,-0.004509955,0.002936858,0.005877566,0.00023546,0.005900979,-0.002907822,-0.003132027,-0.002658838,0.001294184,0.007566586,-0.004426471,0.005319467,-0.000946266,0.00220088,0.001676076,0.007163013
20170306,-0.002141939,0.004487024,0.001016419,-0.006053053,0.003951944,-0.00216576,-0.000116428,0.001234568,0.00567704,-0.004924681,-0.009192201,0.000311284,-0.004757136,-0.003479774,-0.001436464,0.001689379,-0.005124056,-0.007062147,-0.003147804,-0.002916302,-0.014581487,0.002332685,-0.000646256,-0.001652148,-0.006861346,0.002972652,-0.004600501,-0.001197844,-0.003346543,-0.009482759
20170307,-0.000143102,-0.003742605,0.000312427,0.00555257,-0.005668399,0.001005823,0.001280857,-0.003875286,0.002822496,-0.010480349,0.006466123,0.002022717,0.001006289,-0.004404587,-0.00088525,0.001349224,0.001716816,-0.004504505,0.001291804,0.000292483,-0.00147155,-0.000498698,0.000970011,-0.007672634,0.006024429,-0.002371073,-0.007544349,-0.011792924,-0.012017319,-0.005548303
20170308,-0.001001861,-0.018056229,0.000156165,-0.004720342,0.002058591,0.002221165,-0.009652285,-0.000707339,-0.028145523,-0.002353633,-0.005027933,0.009161491,-0.006785625,-0.00263053,-0.001661314,-0.001122839,-0.000180408,0,-0.003727064,-0.005263158,-0.007368593,-0.005155782,0.002180409,-0.002425713,-0.001538292,-0.002317291,0.006163539,-0.00566343,-0.019676236,-0.002187944
20170309,0.000859599,0.007898309,0.000390351,0.001610738,0.004108723,0.002057939,0.00176139,-0.002654397,-0.019736136,0.004128576,0.005614823,-0.004000615,0.003289474,-0.00023977,0.002218771,0.001686151,0.001714183,0.000952608,-0.002302158,0.001469724,0.005443748,-0.012649763,0.014907333,0.001367781,-0.006437768,0.000595557,-0.002041928,0.002441009,0.003923,0.003946936
20170310,0.003435442,-0.000734664,-0.001248634,0.001876173,0.004721435,0.006898368,0.003751026,0.001242016,0.010066747,0.001762115,0.002512563,0.003089757,0.001008827,-0.00719482,0.008080584,0.006957693,-0.000990723,0.006186058,0.003316989,0.005576754,0.007629204,0.003668586,0.002064311,-0.004401275,-0.010356095,0.011725493,0.001568681,0.001420455,0.005179935,-0.003166976
20170313,-0.0021398,-0.002328146,-0.002891077,0.001515962,0.004229323,0.001621254,-0.000233563,0.004253057,0.003574911,0,-0.020885547,-0.003388264,-0.002141597,-0.00088574,0.002635335,0.004234927,0.005409304,-0.006148026,0.00043122,-0.004670169,-0.005536107,-0.007703987,0.003723952,-0.022103659,0.00195859,0.0013531,0.003949608,0.002431611,-0.011391375,0.000876424
20170314,0.011007863,-0.005281258,0.001488912,-0.004273885,-0.006707222,-0.00621345,-0.002452984,0.010764073,-0.008419689,0.003224861,0.000568828,-0.004636069,0.006059841,-0.00177305,-0.003395028,-0.006214627,0.007083931,-0.001427552,-0.001508621,0.00058651,0.003847728,-0.004193585,0.002920745,0.000779423,-0.00178721,-0.00675636,-0.001831378,-0.00222357,-0.018198445,0.001641856
20170315,-0.001979638,0.012470675,0.000625978,0.01117768,0.011934673,0.004571008,0.004683841,0.006634078,0.016329197,0.011981297,-0.002274019,0.005278683,-0.005772368,-0.003794607,0.004395604,0.00413177,-0.003917728,0.003573981,0.0105763,0.003516999,0.003017452,0.000512178,0.015033451,0.007788162,-0.000111901,0.016088962,0.005368307,0.015802269,0.014157973,0.002404109
